"m.z"	"p.value"	"t.score"	"r.t"
204.99289	0.926068034	-0.44	7.453
191.03715	0.926301336	-0.02	4.11
185.98834	0.92741788	0.62	8.041
240.0716	0.927427958	0.38	11.315
196.02164	0.927737289	-0.39	10.416
355.98339	0.928686926	0.5	1.632
242.05087	0.929030636	-1.42	4.782
158.94286	0.929219595	0.48	15.755
151.0188	0.92960581	0.09	12.375
306.92302	0.929955	0.03	7.613
235.98368	0.930992084	0.01	12.313
306.94347	0.931263516	0.39	10.691
242.07903	0.931569143	-1.35	4.779
458.08885	0.931727054	0.31	1.633
154.99259	0.93187332	-0.99	7.16
591.16142	0.932326651	-0.43	2.855
179.0107	0.932426158	0.11	10.387
279.05214	0.932444198	-0.51	10.545
218.00379	0.932706467	0.2	15.244
216.91802	0.933300448	0.29	4.727
180.03244	0.933484772	-1.33	4.762
463.97749	0.933935041	0.21	7.266
220.99906	0.934168561	0.58	8.191
224.99922	0.934687342	0.14	3.206
224.99924	0.935728763	-0.88	7.226
488.87676	0.93635931	0.76	7.799
264.03993	0.936754561	-2.04	4.791
200.93052	0.936995455	-0.13	12.229
221.07708	0.937362991	0.13	4.139
223.02735	0.937464312	-1.7	4.785
488.87678	0.937691503	-0.11	1.632
256.04878	0.939682155	0.42	4.653
575.3736	0.939709347	-0.38	8.251
289.06416	0.939912361	0.48	4.104
172.95676	0.939959223	-0.06	7.637
260.02257	0.940755074	0.85	1.632
194.9367	0.94103642	-2.05	4.774
248.97838	0.941389947	0.29	11.352
239.07641	0.941548861	0.1	1.627
257.01552	0.943026767	0.89	8.268
264.03299	0.943525918	0.72	7.873
254.90576	0.943530374	-0.58	7.363
372.99934	0.943565737	-0.6	10.523
230.93369	0.943663702	-0.45	29.746
232.00956	0.943998889	-0.23	1.539
238.91086	0.94438625	-0.63	1.638
224.99928	0.944654499	-0.1	15.247
228.9957	0.945284023	-1.68	8.203
179.01074	0.945303758	0.69	4.742
279.0381	0.94664232	-0.04	7.925
256.05853	0.947099619	-0.74	8.199
399.02428	0.947302375	0.6	11.909
532.79333	0.947355755	0.1	12.521
409.98537	0.948265877	-0.37	1.628
225.01351	0.948515782	0.07	14.83
279.03812	0.948825583	0.45	7.912
298.96238	0.948934788	-1.09	4.429
201.03703	0.94907856	-0.07	1.638
301.02046	0.949403386	0.02	3.09
205.99226	0.949576895	0.5	14.845
353.95215	0.949904263	-0.46	10.419
177.01502	0.950039372	0.15	5.62
253.98052	0.950117347	0.51	3.948
225.01352	0.950577476	0.29	7.121
309.09917	0.95064253	0.19	4.802
286.0594	0.950753272	0.58	11.177
344.16256	0.951480134	-0.8	4.787
203.05269	0.951507508	-0.23	8.058
248.97748	0.952412118	0.03	14.833
263.02232	0.952857431	-0.28	8.208
280.103	0.952954329	0.81	4.543
227.05348	0.953488139	0.22	16.423
326.00015	0.954158052	0.44	19.03
200.03191	0.954314702	0.09	1.642
246.98138	0.954538898	0.36	7.265
345.14658	0.954716761	0.23	3.777
624.06603	0.954725705	-0.75	7.189
286.05943	0.955215257	0.29	29.652
328.97296	0.955215674	-1.18	7.903
464.98555	0.955638716	0.44	19.039
282.96753	0.956260398	0.33	14.83
270.96754	0.956360052	-0.42	4.777
371.02708	0.956404545	0.19	19.086
296.9831	0.956641232	0.16	16.248
212.9812	0.957925168	0.01	1.608
273.05259	0.958144902	0.25	7.953
296.9831	0.958172709	0.52	19.6
264.9877	0.959168989	0.39	10.493
224.00286	0.959887932	0.38	12.01
369.12025	0.959990006	0.28	15.284
330.84995	0.960399962	0.2	3.75
272.05333	0.960404411	0.13	1.625
288.11935	0.960479115	-0.38	7.138
338.94782	0.960563832	0.32	10.564
369.01386	0.960793395	0.9	1.635
392.84963	0.960964059	-1.72	4.799
239.02957	0.961164252	-1.4	4.806
328.99425	0.961244001	0.43	10.505
407.98836	0.96135349	0.39	4.735
356.98904	0.962370405	-0.86	2.824
194.92642	0.962395565	0.11	12.483
275.02096	0.963012486	-0.32	8.067
214.99437	0.963075044	-0.71	4.798
318.0952	0.963536951	0.49	4.126
460.99176	0.964442243	0.44	1.609
371.01422	0.964503036	0.06	7.367
228.85038	0.964910617	0.24	1.664
367.03463	0.965363893	0.14	3.953
356.96352	0.965443839	0.29	14.828
208.93353	0.965776619	-0.87	7.152
371.13596	0.966265164	0.78	4.086
317.1112	0.966470753	-0.08	15.25
299.09766	0.967070818	0.02	7.36
212.98125	0.967172251	0.48	19.036
438.17412	0.967743849	0.39	14.822
308.01173	0.967838174	0.01	14.835
516.99046	0.968223159	-0.07	2.993
240.01161	0.968555484	0.02	1.612
318.09523	0.968650467	-0.36	7.844
292.02507	0.96873697	1.22	4.097
554.77489	0.968903	-0.03	10.522
519.0883	0.968959189	0.02	1.655
324.9149	0.968989658	-0.53	10.541
156.00916	0.969443693	0.36	7.678
314.87601	0.969562378	-1.52	4.773
224.00292	0.969802117	-0.3	13.37
293.98933	0.970137945	0.34	4.111
461.01558	0.970628873	-1.59	4.789
353.98638	0.9708847	-0.17	10.53
354.92577	0.971250203	-0.05	1.617
225.03712	0.971433476	-0.56	7.111
326.9107	0.971750851	0.02	4.788
235.9837	0.971965583	-0.36	10.529
272.00646	0.972515596	0.45	19.032
173.01555	0.972516888	0.17	7.349
277.02275	0.972998272	0.41	1.625
510.03551	0.973061596	0.43	7.543
217.04731	0.973299454	0.56	1.625
273.1337	0.973449818	-0.07	6.987
472.00357	0.973858105	-0.38	7.325
309.89961	0.973960057	1.45	7.345
244.99057	0.974996021	-1.19	4.752
224.00649	0.975115958	0.09	11.345
230.99587	0.975226798	0.18	17.921
353.01902	0.975354042	-0.33	8.172
187.03677	0.975577934	0.09	15.035
359.02946	0.975648132	1.1	4.079
418.92159	0.976251997	-0.38	6.519
406.00901	0.976393339	0.43	19.03
290.99515	0.976616216	0.33	7.569
260.91612	0.977166882	-0.17	7.519
236.02965	0.977475811	0.25	10.473
334.86278	0.977507265	-0.78	0.195
389.16715	0.977659073	0.42	4.109
376.94658	0.977984315	-0.07	4.766
212.95377	0.978612585	-2.2	4.805
386.97862	0.978651796	0.06	11.325
555.03943	0.978729451	-1.59	4.796
352.83186	0.978803072	0.11	3.764
221.9738	0.978939256	-1.5	8.1
458.05225	0.979378414	-1.38	4.753
237.01387	0.9794362	0.5	1.627
265.04335	0.979770475	-0.09	16.404
352.83189	0.980178039	0.77	16.187
178.00009	0.980284585	-0.22	6.522
325.99553	0.980310483	0.56	7.901
178.0001	0.980536769	0.52	4.76
486.93046	0.980608201	-0.46	4.773
299.01155	0.980666875	0.28	13.978
161.00507	0.980903931	0.12	11.316
250.95661	0.981330502	0.3	3.818
572.11474	0.981549164	0.23	14.849
163.02072	0.981570648	-0.08	2.853
280.96718	0.982055103	-0.5	6.514
237.91461	0.982171209	-0.6	19.041
272.8497	0.982556569	-0.23	10.409
264.96489	0.982570059	-1.38	4.795
308.99123	0.9826651	-0.03	3.827
174.01981	0.983481051	0.65	8.201
280.01956	0.983538487	-1.26	4.801
358.97905	0.983946066	0.22	10.572
174.01981	0.984212871	-0.33	9.237
293.04839	0.984219741	-0.4	2.115
378.97109	0.984476867	0.42	7.542
250.93172	0.984803934	-0.48	1.671
320.94436	0.984887495	0.03	4.793
222.02148	0.985268993	-0.22	1.64
221.00504	0.985900457	-1.65	4.773
356.95159	0.986305012	-0.38	10.408
228.85037	0.986311429	0.08	4.083
289.01692	0.986451273	-0.14	1.9
238.88388	0.986467845	0.32	7.908
174.01982	0.986539451	0.19	8.274
200.93053	0.987250111	-0.57	3.05
324.99344	0.987271564	0.56	19.591
281.00361	0.98728848	-0.23	16.156
308.04138	0.987460989	0.21	7.197
302.99621	0.987614225	-0.11	15.227
347.9821	0.987746444	-0.09	15.306
463.98713	0.987838313	1.81	26.195
283.98387	0.987858555	0.19	14.829
276.98527	0.987860796	-0.43	10.426
261.01396	0.988257601	-0.03	10.547
280.96724	0.988425687	-0.62	19.041
395.30971	0.988455244	0.04	14.82
398.03674	0.988469454	0.17	12.422
353.05415	0.988483718	0.52	29.718
297.14647	0.988935174	-0.2	14.757
356.98907	0.989071909	-0.04	7.177
272.00647	0.989076531	0.06	15.283
261.05843	0.989323248	0.39	14.827
308.01455	0.989486184	0.52	16.307
250.97549	0.989618142	-0.58	19.047
359.94584	0.989766316	0.72	9.432
431.28645	0.989793998	-0.71	19.056
292.07147	0.989986727	-0.03	15.21
405.028	0.990010212	0.42	4.715
274.89598	0.990013056	0.16	7.611
431.28646	0.99036663	0.39	4.761
540.98236	0.99042858	0.09	3.615
237.0214	0.990712361	0.07	7.326
523.9892	0.990720751	0	4.178
207.06716	0.990838164	-0.16	4.781
431.28649	0.991026053	0.39	4.083
246.92303	0.991157199	-0.33	19.048
285.01808	0.991265794	-0.36	9.606
255.99194	0.991421936	-0.54	8.152
292.0715	0.991422655	0.05	0.241
292.89408	0.991501883	-0.32	1.631
174.01989	0.991502763	-0.24	10.384
292.07152	0.991680467	-0.33	10.391
218.03019	0.991839447	-0.39	1.629
198.875	0.991922871	0.39	1.795
272.95339	0.992035258	0.16	13.412
456.80756	0.992035327	-0.12	3.498
286.97712	0.992259806	0	1.634
285.96325	0.992325302	0.11	7.617
354.86856	0.992338304	-0.56	6.507
336.85798	0.992437077	-0.11	19.05
246.92308	0.992640651	0.01	1.501
461.99053	0.992907908	0.06	8.267
515.99202	0.992934681	-1.07	4.801
498.99001	0.993600664	-0.14	7.558
543.01512	0.993600837	-0.17	5.122
269.96828	0.993663385	0.51	12.528
303.97885	0.994077646	0.01	15.23
262.0373	0.994171154	-0.1	16.166
328.11605	0.994182246	-0.26	10.526
521.17216	0.994220516	0.19	19.04
250.83231	0.994267393	-0.24	1.626
347.07829	0.994269776	0.04	7.703
324.76497	0.994272498	0.15	1.629
344.01807	0.994370609	0.31	7.457
269.02067	0.994649186	-0.13	12.306
576.75729	0.99469536	0.23	15.071
476.93872	0.994735754	0.16	8.016
268.99657	0.994808296	0.1	14.899
250.83233	0.994853549	0.21	12.279
283.0377	0.99489494	-0.74	7.328
322.11354	0.994917196	-0.69	10.353
435.04447	0.995038644	-0.55	19.041
292.07162	0.995283816	0.86	7.382
289.06911	0.99551862	-0.15	1.62
418.02916	0.995525548	-0.59	2.696
396.03642	0.995760431	-0.32	4.516
177.01792	0.995765046	0.34	7.901
328.97301	0.995958238	0.21	5.899
283.02907	0.996281285	-0.17	1.596
378.1147	0.996293532	0.28	1.616
299.9109	0.996297592	0.07	15.17
499.05095	0.99633008	0.03	1.717
314.98903	0.996376939	0.2	15.712
418.00006	0.996518385	0.05	15.195
428.81734	0.996555891	-0.12	21.271
171.03991	0.996652197	0.41	4.682
207.04717	0.996691229	-0.02	16.163
361.13446	0.996696278	-0.11	10.508
273.02208	0.996710982	1.1	7.353
490.11317	0.996741455	-0.17	12.308
286.91097	0.996945177	-0.84	7.134
350.03024	0.996977883	0.17	14.799
456.91966	0.997029789	-0.05	8.185
175.04608	0.997051608	-0.07	15.253
274.91815	0.997061448	-0.33	6.141
547.1687	0.997088787	0.09	3.792
370.02083	0.997107429	-0.27	7.323
261.01164	0.997174034	-0.02	4.836
249.00011	0.997322936	0.02	4.099
369.12641	0.99735156	0.01	12.314
153.01628	0.997479383	-0.06	15.299
263.03661	0.99756901	-0.08	8.318
249.05783	0.997597525	-0.04	29.783
479.06843	0.997670148	0.82	1.599
209.06286	0.997726281	0.44	11.282
422.14113	0.997759184	0.19	16.185
445.02062	0.997776198	0.88	16.187
212.87632	0.997808514	0.33	4.705
203.99655	0.998039178	-0.08	4.172
436.15844	0.998181942	-0.08	4.161
200.06471	0.998199734	0.27	19.093
308.79128	0.998210041	0.13	14.828
220.00273	0.998234876	0.31	8.134
421.00217	0.998290242	-0.19	7.335
293.9962	0.998403102	-0.11	1.677
307.01531	0.998406876	0.17	19.028
347.98212	0.998411303	-0.59	10.401
305.97592	0.998422715	0.46	1.741
292.91338	0.998450757	-1.62	4.773
517.98912	0.998472948	-0.44	7.431
336.8977	0.99848186	-0.04	10.38
349.01694	0.998564574	0.26	8.231
178.99643	0.998739907	0.17	7.955
335.9013	0.998759933	0.29	16.16
170.89147	0.998785994	0.04	14.842
201.01238	0.998853116	-0.23	7.317
178.99643	0.998872192	-0.27	1.616
459.03639	0.998944778	-0.04	10.432
212.87637	0.998966726	0.62	16.193
290.0295	0.998995027	0.11	8.231
274.91826	0.999001223	0.53	12.181
272.89206	0.999010009	-0.12	1.616
286.02971	0.999037546	-0.23	6.525
122.95891	0.999101074	-0.86	15.712
122.95891	0.99910995	0.15	7.945
310.96834	0.999111479	0.13	1.498
311.11491	0.999136487	0.13	7.579
395.02063	0.999229082	-0.24	1.631
376.10069	0.999246192	-1.2	4.789
547.05174	0.999259005	-0.05	15.298
469.9857	0.999318916	0.18	8.223
347.00243	0.999356953	-0.12	2.798
170.89149	0.999361891	0.63	6.05
200.01624	0.999421363	-0.5	7.156
431.03551	0.999430532	0.46	7.528
224.97876	0.999441443	0.21	15.223
122.95892	0.999466032	0	1.931
346.09011	0.99950475	0.27	1.927
170.8915	0.999527601	-0.38	7.169
178.01433	0.999527672	-0.73	2.828
258.92019	0.999544723	-0.38	1.626
344.92102	0.999545863	0.34	11.181
433.97965	0.999576421	-0.38	8.215
250.97547	0.999587171	0.62	16.191
310.89593	0.999589259	-0.44	21.275
454.94036	0.999598519	0.16	2.834
445.05547	0.999613699	-0.08	10.544
210.91276	0.999629427	0.21	7.873
310.90134	0.999631718	0.79	16.179
269.01317	0.999634015	0.01	6.517
200.01628	0.999652125	0.33	16.169
287.01381	0.999653406	0.14	15.282
201.01245	0.99967182	-0.15	1.635
346.12657	0.999676645	0	12.426
356.98199	0.999682428	0.27	4.69
137.02144	0.999682947	-0.21	12.45
263.07452	0.999709563	0.12	8.154
239.03552	0.999712952	0.19	7.251
177.01511	0.999731692	0.14	16.16
163.9987	0.999736193	-0.27	14.821
370.86803	0.999747429	0.28	1.626
192.01358	0.999753692	-0.24	7.807
202.94456	0.999765471	-0.13	6.519
135.00362	0.999805605	0.11	7.68
181.96487	0.999806922	-0.58	10.416
340.88893	0.999837166	0.13	7.204
384.02693	0.999855308	-0.33	7.191
412.84355	0.999882521	0.02	10.514
186.98474	0.999901762	0.28	16.195
186.98474	0.999905097	0.11	7.609
371.02702	0.999906353	-0.01	7.568
344.16258	0.999909641	0.32	14.813
248.00363	0.999912365	0.14	4.161
284.9872	0.99991419	1.83	4.078
342.04335	0.999926736	-0.04	13.395
334.96004	0.999944279	0.47	7.521
239.91045	0.99994465	-0.23	6.52
412.84365	0.999945384	-0.18	1.629
409.14496	0.999945592	0.06	12.443
142.96515	0.99994616	-0.01	15.041
230.91183	0.999948104	-0.31	6.518
142.96516	0.99996544	0.11	8.207
456.80759	0.999965535	-0.48	7.177
374.83937	0.999966604	0.27	16.244
135.00366	0.999967754	-0.69	0.169
375.15146	0.999973874	-1.16	4.773
203.0547	0.99997623	-0.51	14.792
142.96517	0.999978508	-0.44	6.509
254.99255	0.999979519	-0.24	16.197
460.03158	0.999982819	0.29	7.629
194.92618	0.999984635	0.36	8.44
481.08419	0.999989062	-0.28	10.41
360.96996	0.999990197	0.03	7.821
201.03689	0.999990891	0	16.156
332.88319	0.9999909	-0.09	1.627
290.90255	0.999995469	-0.46	7.324
354.98491	0.999995742	0.35	16.179
539.06583	0.999996737	0.34	1.637
194.93659	0.999997424	-0.18	21.278
367.10458	0.999998037	0.04	1.634
392.99631	0.999999362	1.37	10.607
518.06784	0.999999493	-0.03	7.875
201.03693	0.999999542	0.21	7.524
274.91818	0.9999996	-0.24	21.27
483.09995	0.999999611	0.09	15.233
268.0243	0.999999738	0.21	19.016
313.01375	0.999999849	-0.09	4.203
230.9684	0.999999923	0.27	19.032
217.0289	0.999999971	0.14	30.057
488.05322	0.999999975	0.14	30.086
299.98476	0.999999978	0.14	30.108
306.90434	0.999999981	0.14	30.048
436.95552	0.999999988	0.14	30.073
296.09786	0.999999989	0.14	30.049
549.21593	0.999999997	0.14	30.091
275.05317	0.999999999	0.14	30.103
321.07963	0.999999999	0.14	30.131
412.87257	1	0.14	30.105
